,Open_Time,Open,High,Low,Close,Volume,MA_9,MA_27,20sma,sDev,LowerBandBB,UpperBandBB,H-L,H-PC,L-PC,TR,ATR_20,UpperBandKCLow,LowerBandKCLow,UpperBandKCMid,LowerBandKCMid,UpperBandKCHigh,LowerBandKCHigh,preSqueeze,originalSqueeze,extrSqueeze,preSqueezeIn,preSqueezeOut,originalSqueezeIn,originalSqueezeOut,extrSqueezeIn,extrSqueezeOut,squeeze,max_high,min_low,MA_20,K,x,y,x2,xy,momo,val,dir,momentum,ACTION,Trigger
10,20210519 23:05:00,0.9687,0.9699,0.9613,0.965,3688.94158995665,0.9801108858638835,,,,,,0.008599999999999941,0.0011999999999999789,0.007399999999999962,0.008599999999999941,,,,,,,,False,False,False,False,False,False,False,False,False,green,,,,,10,,100,,,,,,NO,NO
11,20210519 23:06:00,0.962,0.9655,0.9597,0.9638,4075.20285424,0.976607991632462,,,,,,0.005800000000000027,0.000500000000000056,0.005299999999999971,0.005800000000000027,,,,,,,,False,False,False,False,False,False,False,False,False,green,,,,,11,,121,,,,,,NO,NO
12,20210519 23:07:00,0.9638,0.9769,0.9634,0.9727,10578.0638027,0.9757809248275205,,,,,,0.013499999999999956,0.0131,0.00039999999999995595,0.013499999999999956,,,,,,,,False,False,False,False,False,False,False,False,False,green,,,,,12,,144,,,,,,NO,NO
13,20210519 23:08:00,0.9728,0.975,0.961,0.9673,11836.93645192326,0.9740067090258517,,,,,,0.014000000000000012,0.0022999999999999687,0.011700000000000044,0.014000000000000012,,,,,,,,False,False,False,False,False,False,False,False,False,green,,,,,13,,169,,,,,,NO,NO
14,20210519 23:09:00,0.9662,0.9735,0.9648,0.9685,6074.23333753426,0.9728652040861413,,,,,,0.008700000000000041,0.006199999999999983,0.0025000000000000577,0.008700000000000041,,,,,,,,False,False,False,False,False,False,False,False,False,green,,,,,14,,196,,,,,,NO,NO
15,20210519 23:10:00,0.9659,0.9776,0.9619,0.9752,2723.317697901552,0.9733456876797448,,,,,,0.015700000000000047,0.009099999999999997,0.00660000000000005,0.015700000000000047,,,,,,,,False,False,False,False,False,False,False,False,False,green,,,,,15,,225,,,,,,NO,NO
16,20210519 23:11:00,0.9708,0.975,0.9626,0.967,8361.77065888,0.9720473133531281,,,,,,0.012399999999999967,0.00019999999999997797,0.012599999999999945,0.012599999999999945,,,,,,,,False,False,False,False,False,False,False,False,False,green,,,,,16,,256,,,,,,NO,NO
17,20210519 23:12:00,0.9691,0.9756,0.9651,0.9756,575.0674664,0.9727708853976632,,,,,,0.010500000000000065,0.008600000000000052,0.0019000000000000128,0.010500000000000065,,,,,,,,False,False,False,False,False,False,False,False,False,green,,,,,17,,289,,,,,,NO,NO
18,20210519 23:13:00,0.9756,0.9774,0.9728,0.976,582.05211042,0.973426151700782,,,,,,0.0046000000000000485,0.0018000000000000238,0.0028000000000000247,0.0046000000000000485,,,,,,,,False,False,False,False,False,False,False,False,False,green,,,,,18,,324,,,,,,NO,NO
19,20210519 23:14:00,0.976,0.9763,0.9707,0.9748,2555.537221492284,0.9737041261882691,,0.981005,0.015475293552185479,0.9500544128956291,1.011955587104371,0.005599999999999938,0.00029999999999996696,0.005299999999999971,0.005599999999999938,,,,,,,,False,False,False,False,False,False,False,False,False,green,1.0193,0.9593,0.9760592190988263,1.9653592190988265,19,-0.007879609549413247,361,-0.1497125814388517,,,,,NO,NO
20,20210519 23:15:00,0.9708,0.9828,0.9665,0.9747,19584.382345627146,0.9739051551151986,,0.980275,0.015407615171179336,0.9494597696576413,1.0110902303423588,0.01629999999999998,0.008000000000000007,0.008299999999999974,0.01629999999999998,0.014064999999999984,1.008405,0.952145,1.0013725,0.9591775,0.99434,0.96621,False,False,False,False,False,False,False,False,False,green,1.0193,0.9593,0.9759117417334114,1.9652117417334116,20,-0.0079058708667058,400,-0.158117417334116,,,,,NO,NO
21,20210519 23:16:00,0.9755,0.9755,0.9718,0.973,3783.238423825788,0.9737227783894451,,0.97898,0.014837704461412091,0.9493045910771758,1.0086554089228241,0.0037000000000000366,0.0008000000000000229,0.0029000000000000137,0.0037000000000000366,0.01323999999999998,1.00546,0.9525,0.99884,0.95912,0.99222,0.9657399999999999,False,False,False,False,False,False,False,False,False,green,1.0193,0.9593,0.9755999487206658,1.964899948720666,21,-0.009449974360333013,441,-0.19844946156699328,,,,,NO,NO
22,20210519 23:17:00,0.9717,0.9741,0.9695,0.9729,4224.85000385,0.9735572455783073,,0.977435,0.013680923137520156,0.9500731537249597,1.0047968462750403,0.0045999999999999375,0.0010999999999999899,0.0034999999999999476,0.0045999999999999375,0.012974999999999981,1.003385,0.9514850000000001,0.9968975,0.9579725000000001,0.99041,0.9644600000000001,False,False,False,False,False,False,False,False,False,green,1.0193,0.9593,0.975314218724691,1.964614218724691,22,-0.009407109362345567,484,-0.20695640597160248,,,,,NO,NO
23,20210519 23:18:00,0.9721,0.9771,0.9714,0.9748,14457.22013486,0.9738069757801809,,0.976015,0.012266697535239452,0.951481604929521,1.0005483950704788,0.005699999999999927,0.0041999999999999815,0.0014999999999999458,0.005699999999999927,0.012739999999999979,1.001495,0.950535,0.9951249999999999,0.956905,0.9887549999999999,0.963275,True,False,False,True,False,False,False,False,False,pink,1.0193,0.9593,0.9752603702657666,1.9645603702657666,23,-0.007480185132883288,529,-0.17204425805631562,,,,,NO,NO
24,20210519 23:19:00,0.976,0.9829,0.976,0.9806,13386.493380396389,0.9751707327523176,,0.974105,0.00716890030471509,0.9597671993905699,0.9884428006094301,0.006900000000000017,0.008099999999999996,0.0011999999999999789,0.008099999999999996,0.01233999999999998,0.9987849999999999,0.9494250000000001,0.992615,0.955595,0.986445,0.961765,True,True,False,True,False,True,False,False,False,red,1.0188,0.9593,0.9758142792843043,1.9648642792843043,24,-0.0018321396421521197,576,-0.04397135141165087,,,,,NO,NO
25,20210519 23:20:00,0.9816,0.9838,0.9778,0.9811,1939.29309070147,0.9763601810888669,,0.973765,0.006620484558510067,0.9605240308829799,0.9870059691170201,0.006000000000000005,0.0031999999999999806,0.0028000000000000247,0.006000000000000005,0.010924999999999985,0.9956149999999999,0.9519150000000001,0.9901525,0.9573775,0.98469,0.96284,True,True,False,True,False,True,False,False,False,red,0.9961,0.9593,0.9763579760284122,1.9540579760284122,25,0.004071011985793849,625,0.10177529964484622,,,,,NO,NO
26,20210519 23:21:00,0.9778,0.9786,0.9728,0.9736,11406.999121819466,0.9758068068943903,0.9765822082941379,0.9729050000000001,0.005270721013295633,0.9623635579734089,0.9834464420265914,0.005800000000000027,0.0024999999999999467,0.008299999999999974,0.008299999999999974,0.009499999999999986,0.9919050000000001,0.9539050000000001,0.9871550000000001,0.9586550000000001,0.9824050000000001,0.9634050000000002,True,True,False,True,False,True,False,False,False,red,0.9902,0.9597,0.9760764329892171,1.951026432989217,26,-0.0019132164946085162,676,-0.04974362885982142,,,,,close,NO
27,20210519 23:22:00,0.9728,0.9796,0.9428,0.9494,45076.91757756073,0.970515210078684,0.9743618479478837,0.9712100000000001,0.006938822894258803,0.9573323542114826,0.9850876457885177,0.036800000000000055,0.006000000000000005,0.03080000000000005,0.036800000000000055,0.01072499999999999,0.9926600000000001,0.9497600000000002,0.9872975000000002,0.9551225000000001,0.9819350000000001,0.9604850000000001,True,True,False,False,True,False,True,False,False,red,0.9838,0.9428,0.9733717311328046,1.9366717311328046,27,-0.018935865566402255,729,-0.5112683702928609,,,,,close,NO
28,20210519 23:23:00,0.9496,0.9539,0.9452,0.9469,27644.294330802804,0.9657848481824577,0.9721414176123094,0.97008,0.008817781079040793,0.9524444378419185,0.9877155621580817,0.00869999999999993,0.0044999999999999485,0.0041999999999999815,0.00869999999999993,0.01032499999999999,0.99073,0.9494300000000001,0.9855675,0.9545925000000001,0.9804050000000001,0.959755,True,False,False,False,True,False,False,False,False,yellow,0.9838,0.9428,0.9707041921088906,1.9340041921088906,28,-0.02010209605444535,784,-0.5628586895244698,,,,,close,NO
29,20210519 23:24:00,0.9484,0.9484,0.9346,0.9407,9028.509532607794,0.960761660140364,0.9696229591013973,0.96868,0.011000937759070444,0.9466781244818591,0.9906818755181409,0.013800000000000034,0.0015000000000000568,0.012299999999999978,0.013800000000000034,0.010579999999999996,0.9898399999999999,0.94752,0.98455,0.9528099999999999,0.97926,0.9581,False,False,False,False,False,False,False,False,False,green,0.9838,0.9346,0.9676973210606177,1.9268973210606177,29,-0.022748660530308884,841,-0.6597111553789576,,,,,close,NO
30,20210519 23:25:00,0.94,0.953,0.94,0.9448,10838.272519970678,0.9575661634456482,0.9676517327282164,0.96767,0.012216688327210639,0.9432366233455788,0.9921033766544213,0.013000000000000012,0.012299999999999978,0.0007000000000000339,0.013000000000000012,0.010799999999999999,0.98927,0.9460700000000001,0.98387,0.95147,0.9784700000000001,0.95687,False,False,False,False,False,False,False,False,False,green,0.9838,0.9346,0.9654140291139669,1.9246140291139668,30,-0.017507014556983447,900,-0.5252104367095034,,,,,close,NO
31,20210519 23:26:00,0.9433,0.9458,0.9424,0.945,44682.34090953,0.9550509379896066,0.9658671723902268,0.9667299999999999,0.013212796827318346,0.9403044063453632,0.9931555936546366,0.0033999999999999586,0.0010000000000000009,0.0023999999999999577,0.0033999999999999586,0.010679999999999995,0.9880899999999999,0.9453699999999998,0.9827499999999999,0.9507099999999998,0.9774099999999999,0.9560499999999998,False,False,False,False,False,False,False,False,False,green,0.9838,0.9346,0.9633874482884499,1.92258744828845,31,-0.01629372414422503,961,-0.5051054484709759,,,,,close,NO
32,20210519 23:27:00,0.9475,0.9475,0.9385,0.94,7135.664940361269,0.9520388412485645,0.9638441686910123,0.965095,0.014404621882539667,0.9362857562349207,0.9939042437650794,0.009000000000000008,0.0025000000000000577,0.00649999999999995,0.009000000000000008,0.010454999999999997,0.986005,0.944185,0.9807775000000001,0.9494125,0.97555,0.95464,False,False,False,False,False,False,False,False,False,green,0.9838,0.9346,0.9610750170486501,1.9202750170486502,32,-0.020137508524325165,1024,-0.6444002727784053,,,,,close,NO
33,20210519 23:28:00,0.9403,0.9403,0.9213,0.925,12040.67399441,0.9466283295434874,0.9608267228300639,0.96298,0.016945193387723868,0.9290896132245522,0.9968703867754477,0.019000000000000017,0.000300000000000078,0.01869999999999994,0.019000000000000017,0.010704999999999998,0.98439,0.9415699999999999,0.9790374999999999,0.9469225,0.9736849999999999,0.952275,False,False,False,False,False,False,False,False,False,green,0.9838,0.9213,0.9575210290219004,1.9100710290219003,33,-0.0300355145109501,1089,-0.9911719788613533,,,,,close,NO
34,20210519 23:29:00,0.9288,0.9418,0.9278,0.9343,12030.003245592958,0.9441616630359808,0.9587789093275111,0.9612700000000001,0.018048533983328396,0.9251729320333433,0.9973670679666569,0.014000000000000012,0.016799999999999926,0.0027999999999999137,0.016799999999999926,0.011109999999999991,0.9834900000000001,0.93905,0.977935,0.9446050000000001,0.97238,0.9501600000000001,False,False,False,False,False,False,False,False,False,green,0.9838,0.9213,0.9552408477779654,1.9077908477779655,34,-0.01959542388898272,1156,-0.6662444122254125,,,,,close,NO
35,20210519 23:30:00,0.9343,0.9419,0.9303,0.9402,18205.904432794458,0.9433690732186836,0.9573528797631599,0.95952,0.01832153176772566,0.9228769364645487,0.9961630635354514,0.011599999999999944,0.00759999999999994,0.0040000000000000036,0.011599999999999944,0.010904999999999988,0.98133,0.93771,0.9758775000000001,0.9431625,0.970425,0.9486150000000001,False,False,False,False,False,False,False,False,False,green,0.9838,0.9213,0.9537682705008638,1.9063182705008637,35,-0.012959135250431797,1225,-0.4535697337651129,,,,,close,NO
36,20210519 23:31:00,0.9408,0.9408,0.935,0.9388,2232.497461734944,0.9424550212734948,0.9559363933294653,0.9581099999999999,0.01879459328748819,0.9205208134250236,0.9956991865749762,0.005799999999999916,0.0005999999999999339,0.005199999999999982,0.005799999999999916,0.010564999999999986,0.9792399999999999,0.9369799999999999,0.9739574999999999,0.9422624999999999,0.9686749999999998,0.947545,False,False,False,False,False,False,False,False,False,green,0.9838,0.9213,0.952306697092846,1.904856697092846,36,-0.01362834854642303,1296,-0.4906205476712291,,,,,close,NO
37,20210519 23:32:00,0.9389,0.9472,0.9389,0.9472,2499.081261857242,0.9434042141584451,0.9552726475614032,0.95669,0.01847373384308797,0.9197425323138241,0.993637467686176,0.008300000000000085,0.008400000000000074,9.999999999998899e-05,0.008400000000000074,0.010459999999999987,0.97761,0.9357700000000001,0.97238,0.9410000000000001,0.9671500000000001,0.94623,False,False,False,False,False,False,False,False,False,green,0.9838,0.9213,0.9518092519944041,1.9043592519944041,37,-0.004979625997202031,1369,-0.18424616189647514,,,,,close,NO
38,20210519 23:33:00,0.9469,0.9497,0.9396,0.9444,11330.45247432,0.9436034044229156,0.954450338704507,0.95511,0.018082468974410456,0.9189450620511791,0.9912749379488209,0.010099999999999998,0.0024999999999999467,0.007600000000000051,0.010099999999999998,0.010734999999999984,0.97658,0.93364,0.9712125,0.9390075,0.965845,0.9443750000000001,False,False,False,False,False,False,False,False,False,green,0.9838,0.9213,0.9510890786334547,1.9036390786334547,38,-0.007419539316727342,1444,-0.281942494035639,-1.7144010697907583,neg,,,close,NO
39,20210519 23:34:00,0.9459,0.9534,0.9443,0.95,6172.654629956964,0.9448828936116173,0.9541151638192419,0.95387,0.01750218332244928,0.9188656333551014,0.9888743666448986,0.009099999999999997,0.009000000000000008,9.999999999998899e-05,0.009099999999999997,0.010909999999999986,0.97569,0.93205,0.970235,0.937505,0.96478,0.94296,False,False,False,False,False,False,False,False,False,green,0.9838,0.9213,0.9509834282537393,1.9035334282537393,39,-0.001766714126869684,1521,-0.06890185094791768,-1.4743796414838233,neg,up,yellow,close,NO
40,20210519 23:35:00,0.95,0.9559,0.9482,0.9559,13489.520374557304,0.9470865492221524,0.9542490674684516,0.95293,0.016815972983101838,0.9192980540337964,0.9865619459662037,0.007699999999999929,0.005900000000000016,0.0017999999999999128,0.007699999999999929,0.010479999999999984,0.97389,0.9319700000000001,0.96865,0.9372100000000001,0.96341,0.9424500000000001,False,False,False,False,False,False,False,False,False,green,0.9838,0.9213,0.9514595366181333,1.9040095366181333,40,0.0038952316909333096,1600,0.15580926763733238,-1.138203111765672,neg,up,yellow,close,NO
41,20210519 23:36:00,0.9519,0.9555,0.9465,0.954,5633.35631131,0.9484693570139989,0.954230448618814,0.95198,0.016145802778691768,0.9196883944426165,0.9842716055573836,0.009000000000000008,0.00039999999999995595,0.009399999999999964,0.009399999999999964,0.01076499999999998,0.97351,0.9304500000000001,0.9681275,0.9358325000000001,0.9627450000000001,0.941215,False,False,False,False,False,False,False,False,False,green,0.9838,0.9213,0.9517051558253589,1.9042551558253589,41,0.0018724220873205244,1681,0.0767693055801415,-0.8718927989903754,neg,up,yellow,close,NO
42,20210519 23:37:00,0.9555,0.9581,0.9535,0.9549,1831.92637419,0.9497555731465332,0.9542803345202887,0.9510799999999999,0.015402891047838017,0.9202742179043238,0.981885782095676,0.0045999999999999375,0.0040999999999999925,0.0004999999999999449,0.0045999999999999375,0.01076499999999998,0.9726099999999999,0.92955,0.9672274999999999,0.9349324999999999,0.961845,0.9403149999999999,False,False,False,False,False,False,False,False,False,green,0.9838,0.9213,0.9520135968065648,1.9045635968065648,42,0.002618201596717551,1764,0.10996446706213714,-0.607478497414474,neg,up,yellow,close,NO
43,20210519 23:38:00,0.9558,0.9581,0.9516,0.956,5699.451887551415,0.9510045265167159,0.9544080675554145,0.95014,0.014421526308009877,0.9212969473839803,0.9789830526160197,0.00649999999999995,0.0031999999999999806,0.0032999999999999696,0.00649999999999995,0.010804999999999981,0.9717499999999999,0.9285300000000001,0.9663474999999999,0.9339325,0.9609449999999999,0.939335,False,False,False,False,False,False,False,False,False,green,0.9838,0.9213,0.9523979558634643,1.9049479558634643,43,0.003526022068267798,1849,0.1516189489355153,-0.32411444615668833,neg,up,yellow,close,NO
44,20210519 23:39:00,0.956,0.9635,0.956,0.9566,4535.88852828,0.9521236699589446,0.954570416983071,0.94894,0.012642343220513054,0.9236553135589739,0.9742246864410261,0.007500000000000062,0.007500000000000062,0.0,0.007500000000000062,0.010774999999999984,0.97049,0.92739,0.9651025,0.9327775,0.959715,0.938165,False,False,False,False,False,False,False,False,False,green,0.9838,0.9213,0.9528026292060479,1.9053526292060479,44,0.003923685396976073,1936,0.17264215746694722,0.0073920829684978595,pos,up,cyan,close,NO
45,20210519 23:40:00,0.9565,0.9611,0.9495,0.9611,4918.046536730279,0.9539189985252258,0.9550527697612305,0.94794,0.010588842191068752,0.9267623156178625,0.9691176843821375,0.011599999999999944,0.0044999999999999485,0.007099999999999995,0.011599999999999944,0.011054999999999982,0.97005,0.92583,0.9645225,0.9313575000000001,0.958995,0.936885,True,False,False,True,False,False,False,False,False,pink,0.9796,0.9213,0.9536008478141305,1.9040508478141305,45,0.009074576092934716,2025,0.40835592418206224,0.48536691981361446,pos,up,cyan,close,NO
46,20210519 23:41:00,0.955,0.9674,0.9547,0.9641,4112.21745061,0.9559552555827427,0.9557194769595668,0.9474649999999999,0.009538138127924001,0.9283887237441519,0.9665412762558478,0.012700000000000045,0.006300000000000083,0.006399999999999961,0.012700000000000045,0.011274999999999985,0.9700149999999998,0.9249149999999999,0.9643774999999999,0.9305524999999999,0.9587399999999999,0.9361899999999999,True,False,False,True,False,False,False,False,False,pink,0.9796,0.9213,0.9546099088300272,1.9050599088300273,46,0.01157004558498631,2116,0.5322220969093703,0.9426959565540418,pos,up,cyan,NO,NO
47,20210519 23:42:00,0.9673,0.9698,0.9667,0.9698,5445.06205916,0.9587242662171949,0.9567547537249067,0.948485,0.010767508385977441,0.9269499832280451,0.9700200167719549,0.0030999999999999917,0.005700000000000038,0.0026000000000000467,0.005700000000000038,0.009719999999999984,0.967925,0.929045,0.963065,0.9339050000000001,0.958205,0.9387650000000001,False,False,False,False,False,False,False,False,False,green,0.9698,0.9213,0.9560685403554057,1.9016185403554058,47,0.018990729822297103,2209,0.8925643016479639,1.3483494068700252,pos,up,cyan,NO,NO
48,20210519 23:43:00,0.9698,0.9716,0.9666,0.9701,1323.06925903,0.9609994535644547,0.9577339157546638,0.949645,0.011788999109338729,0.9260670017813225,0.9732229982186774,0.0050000000000000044,0.0018000000000000238,0.0031999999999999806,0.0050000000000000044,0.009534999999999988,0.968715,0.9305749999999999,0.9639475,0.9353425,0.9591799999999999,0.94011,False,False,False,False,False,False,False,False,False,green,0.9716,0.9213,0.9574148543695044,1.9038648543695045,48,0.018167572815247723,2304,0.8720434951318907,1.6728725001908056,pos,up,cyan,NO,NO
49,20210519 23:44:00,0.9706,0.9759,0.9686,0.9759,6420.670173290362,0.9639796053857117,0.9590642055775606,0.951405,0.0129533362904165,0.9254983274191669,0.977311672580833,0.007299999999999973,0.005800000000000027,0.0014999999999999458,0.007299999999999973,0.009209999999999986,0.9698249999999999,0.932985,0.96522,0.9375899999999999,0.9606149999999999,0.942195,False,False,False,False,False,False,False,False,False,green,0.9759,0.9213,0.9591872369190437,1.9077872369190438,49,0.02200638154047807,2401,1.0783126954834255,1.987551155264805,pos,up,cyan,NO,NO
50,20210519 23:45:00,0.9759,0.9773,0.966,0.9701,24130.72495069249,0.9652036982852396,0.9598708965534845,0.9526699999999998,0.013498268894857753,0.9256734622102842,0.9796665377897154,0.011299999999999977,0.0013999999999999568,0.00990000000000002,0.011299999999999977,0.009124999999999984,0.9709199999999998,0.9344199999999998,0.9663574999999998,0.9389824999999998,0.9617949999999997,0.9435449999999999,False,False,False,False,False,False,False,False,False,green,0.9773,0.9213,0.960232895728118,1.909532895728118,50,0.015333552135941009,2500,0.7666776067970504,2.166786521029536,pos,up,cyan,NO,NO
51,20210519 23:46:00,0.9685,0.9709,0.965,0.9704,5196.40038966,0.9662429681212827,0.9606392670999535,0.95394,0.013926740654695478,0.9260865186906091,0.9817934813093909,0.005900000000000016,0.0008000000000000229,0.005099999999999993,0.005900000000000016,0.009249999999999986,0.97244,0.93544,0.967815,0.940065,0.96319,0.94469,False,False,False,False,False,False,False,False,False,green,0.9773,0.9213,0.9612065392809152,1.9105065392809153,51,0.015146730359542393,2601,0.772483248336662,2.307770148370267,pos,up,cyan,NO,NO
52,20210519 23:47:00,0.9681,0.9723,0.9638,0.972,4245.7552137,0.9673943829109991,0.9614670457086756,0.9555400000000001,0.014078292360562192,0.9273834152788757,0.9836965847211244,0.008500000000000063,0.0019000000000000128,0.00660000000000005,0.008500000000000063,0.009224999999999988,0.97399,0.9370900000000001,0.9693775,0.9417025000000001,0.9647650000000001,0.946315,False,False,False,False,False,False,False,False,False,green,0.9773,0.9213,0.9622396218902822,1.9115396218902823,52,0.016230189054858846,2704,0.84396983085266,2.3855223726747767,pos,up,cyan,NO,NO
53,20210519 23:48:00,0.9728,0.9784,0.9719,0.9771,4787.84073586,0.9693355176766859,0.962604480037796,0.958145,0.012900814947737994,0.9323433701045241,0.983946629895476,0.006500000000000061,0.006400000000000072,9.999999999998899e-05,0.006500000000000061,0.008599999999999991,0.975345,0.940945,0.971045,0.945245,0.966745,0.9495450000000001,False,False,False,False,False,False,False,False,False,green,0.9784,0.9278,0.9636612881937747,1.9167612881937748,53,0.018719355903112578,2809,0.9921258628649666,2.3585680677532013,pos,dn,blue,NO,NO
54,20210519 23:49:00,0.9775,0.983,0.9775,0.9779,4045.541931620808,0.9710484221522694,0.9637158846895129,0.9603249999999999,0.012330572829993768,0.9356638543400123,0.9849861456599874,0.005499999999999949,0.005900000000000016,0.00040000000000006697,0.005900000000000016,0.008054999999999996,0.9764349999999998,0.9442149999999999,0.9724074999999999,0.9482424999999999,0.9683799999999999,0.9522699999999998,False,False,False,False,False,False,False,False,False,green,0.983,0.9303,0.9650228950768655,1.9216728950768656,54,0.01706355246156721,2916,0.9214318329246294,2.335614218831092,pos,dn,blue,NO,NO
55,20210519 23:50:00,0.9801,0.9846,0.9778,0.9835,2736.8130154,0.973538747039227,0.9651516690343878,0.9624899999999998,0.012412086639112458,0.9376658267217749,0.9873141732782248,0.006800000000000028,0.006700000000000039,9.999999999998899e-05,0.006800000000000028,0.007814999999999999,0.9781199999999999,0.9468599999999998,0.9742124999999998,0.9507674999999999,0.9703049999999999,0.9546749999999998,False,False,False,False,False,False,False,False,False,green,0.9846,0.935,0.9667891201611221,1.926589120161122,55,0.020205439919439017,3025,1.111299195569146,2.385002628582739,pos,up,cyan,NO,NO
56,20210519 23:51:00,0.9845,0.9845,0.9751,0.9797,12834.4267760135,0.9747710013197102,0.9662062725085195,0.964535,0.011649408162061638,0.9412361836758768,0.9878338163241233,0.009400000000000075,0.0010000000000000009,0.008400000000000074,0.009400000000000075,0.007995000000000007,0.9805250000000001,0.948545,0.9765275,0.9525425000000001,0.97253,0.9565400000000001,False,False,False,False,False,False,False,False,False,green,0.9846,0.9389,0.9680228361451994,1.9297728361451993,56,0.014813581927400343,3136,0.8295605879344192,2.2801864352796546,pos,dn,blue,NO,NO
57,20210519 23:52:00,0.9816,0.9819,0.9649,0.9756,13414.62954265612,0.9749368014527805,0.9668864987855984,0.9659549999999999,0.011145141731289,0.9436647165374219,0.9882452834625779,0.017000000000000015,0.0021999999999999797,0.014800000000000035,0.017000000000000015,0.008425000000000005,0.9828049999999999,0.9491049999999999,0.9785924999999999,0.9533174999999999,0.9743799999999999,0.9575299999999999,False,False,False,False,False,False,False,False,False,green,0.9846,0.9396,0.968746651606967,1.930846651606967,57,0.010176674196516577,3249,0.5800704292014449,2.1351121375040507,pos,dn,blue,NO,NO
58,20210519 23:53:00,0.974,0.978,0.9673,0.9754,6142.625876097834,0.9750294413396873,0.9675023792196058,0.9675050000000001,0.010095881129919658,0.9473132377401607,0.9876967622598394,0.010699999999999932,0.0023999999999999577,0.008299999999999974,0.010699999999999932,0.008455,0.984415,0.9505950000000001,0.9801875000000001,0.9548225,0.97596,0.9590500000000001,False,False,False,False,False,False,False,False,False,green,0.9846,0.9443,0.9693820358853005,1.9338320358853005,58,0.008483982057349793,3364,0.49207095932628797,1.9125511379576436,pos,dn,blue,NO,NO
59,20210519 23:54:00,0.9773,0.9792,0.9734,0.9755,2397.25065472,0.9751235532159758,0.9680804122596384,0.96878,0.009351588663233145,0.9500768226735337,0.9874831773264663,0.005799999999999916,0.0037999999999999146,0.0020000000000000018,0.005799999999999916,0.008289999999999997,0.98536,0.9521999999999999,0.981215,0.956345,0.97707,0.96049,False,False,False,False,False,False,False,False,False,green,0.9846,0.9465,0.9699661397510484,1.9355161397510483,59,0.007741930124475882,3481,0.45677387734407704,1.7100181095934857,pos,dn,blue,NO,NO
60,20210519 23:55:00,0.9755,0.9827,0.9755,0.9804,2236.97713809,0.9761788438665633,0.9689700645795923,0.9700049999999999,0.009178663760104105,0.9516476724797917,0.9883623275202081,0.007199999999999984,0.007199999999999984,0.0,0.007199999999999984,0.008265,0.9865349999999999,0.9534749999999999,0.9824024999999998,0.9576075,0.9782699999999999,0.9617399999999999,False,False,False,False,False,False,False,False,False,green,0.9846,0.9465,0.9709620631085584,1.9365120631085584,60,0.012143968445720854,3600,0.7286381067432512,1.6322729021571207,pos,dn,blue,NO,NO
61,20210519 23:56:00,0.9823,0.9922,0.9813,0.9914,3932.921858756158,0.9792230780790268,0.9705885582033349,0.971875,0.009548649670310083,0.9527777006593798,0.9909722993406203,0.01090000000000002,0.011799999999999922,0.0008999999999999009,0.011799999999999922,0.008384999999999998,0.988645,0.9551050000000001,0.9844525000000001,0.9592975,0.98026,0.9634900000000001,False,False,False,False,False,False,False,False,False,green,0.9922,0.9495,0.972912471077758,1.9437624710777581,61,0.019518764461120885,3721,1.190644632128374,1.6594761864637597,pos,up,cyan,NO,NO
62,20210519 23:57:00,0.9902,0.993,0.9897,0.9904,1050.95183314829,0.9814584642171896,0.9720170655906349,0.9736499999999999,0.009526610928838865,0.9545967781423221,0.9927032218576777,0.0032999999999999696,0.0016000000000000458,0.0016999999999999238,0.0032999999999999696,0.00832,0.9902899999999999,0.9570099999999999,0.98613,0.9611699999999999,0.9819699999999999,0.9653299999999999,False,False,False,False,False,False,False,False,False,green,0.993,0.9495,0.9745809978789755,1.9458309978789754,62,0.017484501060512248,3844,1.0840390657517593,1.6311490278905372,pos,dn,blue,NO,NO
63,20210519 23:58:00,0.9886,0.9948,0.9843,0.9939,13222.385052887932,0.9839467729356883,0.9735938714405569,0.975545,0.009600135689830524,0.9563447286203389,0.9947452713796611,0.010500000000000065,0.0044000000000000705,0.006099999999999994,0.010500000000000065,0.008520000000000005,0.992585,0.9585049999999999,0.988325,0.962765,0.984065,0.967025,False,False,False,False,False,False,False,False,False,green,0.9948,0.9495,0.9764239486987197,1.9485739486987197,63,0.01961302565064016,3969,1.23562061599033,1.6301922457583353,pos,dn,blue,NO,NO
64,20210519 23:59:00,0.9942,0.9942,0.9821,0.983,7062.711232651116,0.9837574182534629,0.9742712180944664,0.9768650000000001,0.00862342434120123,0.9596181513175976,0.9941118486824025,0.0121,0.00029999999999996696,0.011800000000000033,0.0121,0.008750000000000003,0.994365,0.9593650000000001,0.9899900000000001,0.96374,0.9856150000000001,0.9681150000000001,True,False,False,True,False,False,False,False,False,pink,0.9948,0.9495,0.9770511771970077,1.9492011771970077,64,0.008399411401496137,4096,0.5375623296957528,1.4019778271685663,pos,dn,blue,NO,NO
65,20210520 00:00:00,0.9851,0.9858,0.9781,0.9785,13881.415150353567,0.982705934180353,0.9745755604559064,0.977735,0.007786308834303917,0.9621623823313922,0.9933076176686079,0.00770000000000004,0.0028000000000000247,0.0049000000000000155,0.00770000000000004,0.008555000000000007,0.994845,0.9606250000000001,0.9905675,0.9649025,0.98629,0.96918,True,False,False,True,False,False,False,False,False,pink,0.9948,0.9547,0.9771893472507281,1.951939347250728,65,0.002530326374636016,4225,0.16447121435134104,1.1098811278901988,pos,dn,blue,NO,NO
